date,時,気圧(hPa),気圧(hPa).1,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風向・風速(m/s),風向・風速(m/s).1,日照 時間 (h),全天 日射量 (MJ/㎡),雪(cm),雪(cm).1,天気,雲量,視程 (km)
2018-06-15,時,現地,海面,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風速,風向,日照 時間 (h),全天 日射量 (MJ/㎡),降雪,積雪,天気,雲量,視程 (km)
2018-06-15,1,1007.5,1010.3,--,19.8,17.4,19.9,86,2.6,東南東,,,×,×,,,
2018-06-15,2,1007.3,1010.1,--,19.7,16.7,19.1,83,1.0,東北東,,,×,×,,,
2018-06-15,3,1007.0,1009.8,--,19.4,16.8,19.2,85,1.8,北東,,,×,×,,10,15.0
2018-06-15,4,1006.9,1009.7,--,18.9,16.7,19.0,87,2.5,北北東,,0.00,×,×,,,
2018-06-15,5,1007.1,1009.9,--,18.9,16.9,19.2,88,1.8,北北東,0.0,0.01,×,×,,,
2018-06-15,6,1006.8,1009.6,0.0,18.8,17.3,19.7,91,2.4,北北東,0.0,0.05,×,×,,10,15.0
2018-06-15,7,1007.3,1010.1,0.0,18.9,17.4,19.9,91,1.7,北北東,0.0,0.15,×,×,,,
2018-06-15,8,1007.0,1009.8,--,18.7,17.2,19.6,91,2.4,北北東,0.0,0.27,×,×,,,
2018-06-15,9,1006.7,1009.5,--,19.3,17.5,19.9,89,4.0,北北東,0.0,0.40,×,×,,10,10.0
2018-06-15,10,1007.3,1010.1,1.0,17.8,17.2,19.6,96,3.5,北北東,0.0,0.27,×,×,,,
2018-06-15,11,1006.9,1009.8,5.0,17.2,16.9,19.2,98,4.0,北北東,0.0,0.29,×,×,,,
2018-06-15,12,1006.8,1009.7,0.5,16.8,16.3,18.6,97,3.3,北北東,0.0,0.30,×,×,,10,4.00
2018-06-15,13,1006.7,1009.6,1.0,16.4,16.3,18.5,99,2.8,北北東,0.0,0.17,×,×,,,
2018-06-15,14,1005.7,1008.6,1.0,16.8,16.7,18.9,99,4.9,北北東,0.0,0.38,×,×,,,
2018-06-15,15,1005.5,1008.4,0.5,16.7,16.4,18.6,98,3.6,北北東,0.0,0.21,×,×,,10,6.00
2018-06-15,16,1005.1,1008.0,0.0,16.8,16.3,18.6,97,3.8,北北東,0.0,0.15,×,×,,,
2018-06-15,17,1005.3,1008.2,0.0,16.6,16.1,18.3,97,3.5,北東,0.0,0.10,×,×,,,
2018-06-15,18,1005.3,1008.2,0.0,16.7,15.9,18.1,95,4.8,北北東,0.0,0.05,×,×,,10,10.0
2018-06-15,19,1005.8,1008.7,0.0,16.5,15.4,17.5,93,4.8,北北東,0.0,0.01,×,×,,,
2018-06-15,20,1006.6,1009.5,--,16.5,15.2,17.3,92,3.1,北北東,,0.00,×,×,,,
2018-06-15,21,1007.0,1009.9,0.0,16.6,15.1,17.2,91,4.2,北北東,,,×,×,,10,15.0
2018-06-15,22,1007.4,1010.3,0.0,16.4,14.9,17.0,91,3.6,北北東,,,×,×,,,
2018-06-15,23,1007.3,1010.2,0.0,16.1,14.6,16.7,91,4.2,北北東,,,×,×,,,
2018-06-15,24,1007.4,1010.3,0.5,15.6,15.1,17.2,97,3.2,北北東,,,×,×,,,
