date,時,気圧(hPa),気圧(hPa).1,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風向・風速(m/s),風向・風速(m/s).1,日照 時間 (h),全天 日射量 (MJ/㎡),雪(cm),雪(cm).1,天気,雲量,視程 (km)
2018-06-23,時,現地,海面,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風速,風向,日照 時間 (h),全天 日射量 (MJ/㎡),降雪,積雪,天気,雲量,視程 (km)
2018-06-23,1,1006.2,1009.0,--,20.7,20.1,23.4,96,1.2,東南東,,,×,×,,,
2018-06-23,2,1006.0,1008.8,--,20.8,20.0,23.3,95,1.6,北東,,,×,×,,,
2018-06-23,3,1006.0,1008.8,--,20.8,20.3,23.8,97,1.8,東北東,,,×,×,,10-,10.0
2018-06-23,4,1005.9,1008.7,--,20.3,20.3,23.8,100,1.6,北東,,0.00,×,×,,,
2018-06-23,5,1006.0,1008.8,--,20.9,19.6,22.7,92,1.9,北北西,0.0,0.01,×,×,,,
2018-06-23,6,1006.3,1009.1,--,21.1,19.9,23.3,93,1.0,北北東,0.0,0.12,×,×,,10,5.00
2018-06-23,7,1006.6,1009.4,--,21.2,19.9,23.2,92,1.5,北東,0.0,0.17,×,×,,,
2018-06-23,8,1006.6,1009.4,--,21.7,19.8,23.1,89,1.9,北北西,0.0,0.31,×,×,,,
2018-06-23,9,1005.9,1008.7,--,21.9,19.7,22.9,87,2.2,北西,0.0,0.54,×,×,,10,6.00
2018-06-23,10,1005.3,1008.1,--,22.2,20.0,23.3,87,1.0,北,0.0,0.52,×,×,,,
2018-06-23,11,1005.6,1008.4,--,22.4,19.6,22.8,84,1.6,西北西,0.0,0.56,×,×,,,
2018-06-23,12,1003.6,1006.4,0.0,22.7,21.3,25.4,92,1.2,北,0.0,0.41,×,×,,10,8.00
2018-06-23,13,1003.1,1005.9,0.0,22.3,20.6,24.2,90,2.0,南南東,0.0,0.49,×,×,,,
2018-06-23,14,1002.6,1005.4,0.0,22.8,20.9,24.7,89,2.8,南南東,0.0,0.69,×,×,,,
2018-06-23,15,1002.1,1004.9,0.5,21.5,20.5,24.1,94,1.5,南南西,0.0,0.52,×,×,,10,5.00
2018-06-23,16,1001.5,1004.3,2.0,20.6,20.6,24.3,100,1.9,南南東,0.0,0.33,×,×,,,
2018-06-23,17,1001.5,1004.3,9.5,19.6,19.6,22.8,100,1.6,北東,0.0,0.04,×,×,,,
2018-06-23,18,1001.2,1004.0,3.5,19.5,19.5,22.7,100,1.2,北北東,0.0,0.08,×,×,,10,5.00
2018-06-23,19,1001.0,1003.8,0.5,19.4,19.4,22.5,100,2.3,北北西,0.0,0.02,×,×,,,
2018-06-23,20,1000.9,1003.7,0.0,18.8,18.8,21.7,100,0.8,南,,0.00,×,×,,,
2018-06-23,21,1001.6,1004.4,--,18.7,18.7,21.6,100,2.5,西北西,,,×,×,,10-,10.0
2018-06-23,22,1001.8,1004.6,--,18.1,18.1,20.8,100,2.0,南南西,,,×,×,,,
2018-06-23,23,1001.6,1004.4,--,18.2,18.2,20.9,100,2.5,南,,,×,×,,,
2018-06-23,24,1001.9,1004.7,--,18.4,18.4,21.2,100,2.8,南,,,×,×,,,
