date,時,気圧(hPa),気圧(hPa).1,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風向・風速(m/s),風向・風速(m/s).1,日照 時間 (h),全天 日射量 (MJ/㎡),雪(cm),雪(cm).1,天気,雲量,視程 (km)
2018-08-21,時,現地,海面,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風速,風向,日照 時間 (h),全天 日射量 (MJ/㎡),降雪,積雪,天気,雲量,視程 (km)
2018-08-21,1,1009.2,1012.0,--,23.8,22.4,27.1,92,0.9,南南東,,,×,×,,,
2018-08-21,2,1008.9,1011.7,--,24.1,22.5,27.3,91,1.7,南東,,,×,×,,,
2018-08-21,3,1009.0,1011.8,0.0,24.2,23.0,28.1,93,1.6,南,,,×,×,,10-,15.0
2018-08-21,4,1008.9,1011.7,--,24.2,23.2,28.4,94,0.7,南,,,×,×,,,
2018-08-21,5,1009.2,1012.0,0.0,24.4,23.4,28.7,94,0.8,南南東,,0.00,×,×,,,
2018-08-21,6,1009.6,1012.4,0.0,25.1,23.7,29.3,92,1.5,南南東,0.0,0.05,×,×,,10,10.0
2018-08-21,7,1010.1,1012.9,--,25.9,24.1,30.1,90,0.9,南,0.0,0.25,×,×,,,
2018-08-21,8,1010.3,1013.1,--,27.1,24.4,30.5,85,1.1,南東,0.2,0.79,×,×,,,
2018-08-21,9,1010.3,1013.0,--,29.1,25.5,32.6,81,3.0,南,0.6,2.07,×,×,,10-,10.0
2018-08-21,10,1010.1,1012.8,--,31.2,26.0,33.6,74,4.8,南東,0.6,2.24,×,×,,,
2018-08-21,11,1009.7,1012.4,--,31.5,23.6,29.1,63,3.7,南,0.5,2.17,×,×,,,
2018-08-21,12,1009.5,1012.2,--,32.4,23.9,29.7,61,3.9,南,0.7,2.64,×,×,,7,20.0
2018-08-21,13,1009.0,1011.7,--,32.8,23.5,28.9,58,5.4,南南東,0.9,3.07,×,×,,,
2018-08-21,14,1008.6,1011.3,--,32.3,24.6,31.0,64,6.2,南南東,1.0,2.69,×,×,,,
2018-08-21,15,1008.5,1011.2,--,31.7,24.6,30.9,66,6.1,南南東,1.0,2.36,×,×,,2,25.0
2018-08-21,16,1008.6,1011.3,--,30.9,24.3,30.4,68,5.5,南南東,1.0,1.75,×,×,,,
2018-08-21,17,1008.7,1011.4,--,29.9,24.5,30.8,73,5.3,南南東,1.0,1.10,×,×,,,
2018-08-21,18,1009.1,1011.8,--,29.0,24.8,31.3,78,4.1,南,0.8,0.35,×,×,,2,20.0
2018-08-21,19,1009.5,1012.2,--,28.5,24.7,31.1,80,3.2,南,0.0,0.02,×,×,,,
2018-08-21,20,1009.9,1012.6,--,27.9,25.0,31.6,84,4.7,南,,,×,×,,,
2018-08-21,21,1010.3,1013.0,--,27.7,25.2,32.0,86,4.4,南,,,×,×,,2,20.0
2018-08-21,22,1010.6,1013.3,--,27.7,25.3,32.3,87,6.7,南,,,×,×,,,
2018-08-21,23,1010.7,1013.4,--,27.7,25.3,32.3,87,6.4,南,,,×,×,,,
2018-08-21,24,1010.3,1013.1,--,27.5,25.3,32.3,88,6.5,南,,,×,×,,,
